branch_code,name,city,street,building_number,orientation_number,longitude,latitude
zlin-pasecka-4448,Z-BOX,Zlín,Pasecká,4448,,17.66017,49.23855
z-box-zlin-kriby-4718,Z-BOX,Zlín,Křiby,4718,,17.6652,49.24029
z-box-zlin-lazenska-723,Z-BOX,Zlín,Lázeňská,723,,17.69987,49.2603
z-box-zlin-za-dvorem-407,Z-BOX,Zlín,Za Dvorem,407,,17.72628,49.26732
z-box-lukov-pod-kastany-103-parkoviste-u-domu-pro-seniory,Z-BOX,Lukov,Pod Kaštany,103,,17.7295,49.28986
z-box-jarcova-jarcova-4-coop-jednota,Z-BOX,Jarcová,Jarcová,4,,17.96781,49.44644
zasova-zasova-185,Z-BOX,Zašová,Zašová,185,,18.04385,49.48177
z-box-valasske-mezirici-hrachovec-125,Z-BOX,Valašské Meziříčí,Hrachovec,125,,18.0039,49.46607
z-box-valasske-mezirici-podlesi-38-coop-jednota,Z-BOX,Valašské Meziříčí,Podlesí,38,,17.97836,49.45435
nosovice-nosovice-87-1,Z-BOX,Nošovice,Nošovice,87,,18.4287,49.65686
z-box-hnojnik-hnojnik-382-u-hrbitova,Z-BOX,Hnojník,Hnojník,382,,18.53075,49.68449
z-box-ropice-ropice-110-obecni-urad,Z-BOX,Ropice,Ropice,110,,18.61353,49.70541
z-box-frydek-mistek-skalice-456-skalice-cafe,Z-BOX,Frýdek-Místek,Skalice,456,,18.40621,49.65319
velka-hledsebe-plzenska,Z-BOX,Velká Hleďsebe,Plzeňská,,,12.6665,49.95983
z-box-marianske-lazne-dylenska-680-10-z-ulice-podhorska,Z-BOX,Mariánské Lázně,Dyleňská,680,10,12.69786,49.95303
marianske-lazne-skalnikova-471-24,Z-BOX,Mariánské Lázně,Skalníkova,471,24,12.70942,49.94989
marianske-lazne-chebska-870-23,Z-BOX,Mariánské Lázně,Chebská,870,23,12.69528,49.96369
z-box-marianske-lazne-chebska-723-18-b,Z-BOX,Mariánské Lázně,Chebská 723/18B,,,12.69608,49.96511
marianske-lazne-hlavni-trida-268,Z-BOX,Mariánské Lázně,Hlavní třída,268,,12.70152,49.96433
marianske-lazne-tyrsova-600-21,Z-BOX,Mariánské Lázně,Tyršova,600,21,12.69777,49.96686
z-box-nyrany-stara-ctvrt-148,Z-BOX,Nýřany,Stará čtvrť,148,,13.21459,49.7155
z-box-nyrany-benesova-tr-1305,Z-BOX,Nýřany,Benešova tř.,1305,,13.22031,49.71619
z-box-dobrany-slovice-60,Z-BOX,Dobřany,Šlovice,60,,13.35001,49.6761
z-box-stenovicky-borek-stenovicky-borek-64,Z-BOX,Štěnovický Borek,Štěnovický Borek,64,,13.42876,49.65061
z-box-malsice-malsice-95,Z-BOX,Malšice,Malšice,95,,14.57862,49.36433
tabor-sobeslavska-3038,Z-BOX,Tábor,Soběslavská,3038,,14.68582,49.39656
tabor-sobeslavska-3220,Z-BOX,Tábor,Soběslavská,3220,,14.68828,49.39728
z-box-tabor-bydlinskeho-2474,Z-BOX,Tábor,Bydlinského,2474,,14.67894,49.40553
z-box-tabor-chynovska-3049-albert,Z-BOX,Tábor,Chýnovská,3049,,14.68726,49.40863
tabor-vozicka-2047,Z-BOX,Tábor,Vožická,2047,,14.68747,49.41536
z-box-tabor-husovo-nam-530-5-lekarsky-dum-tabacka,Z-BOX,Tábor,Husovo náměstí,530,5,14.67514,49.41262
z-box-tabor-9-kvetna-2886-od-dvorak,Z-BOX,Tábor,9. května,2886,,14.67139,49.41318
tabor-kpt-jarose-2000,Z-BOX,Tábor,Kpt. Jaroše,2000,,14.65251,49.41838
z-box-tabor-kapitana-jarose-2392,Z-BOX,Tábor,Kapitána Jaroše,2392,,14.64833,49.41959
z-box-horepnik-pletarska-236,Z-BOX,Hořepník,Pletařská,236,,15.10441,49.51252
z-box-cervena-recice-cervena-recice-4,Z-BOX,Červená Řečice,Červená Řečice,4,,15.17872,49.51149
dobronin-polenska-221-26,Z-BOX,Dobronín,Polenská,221,26,15.65001,49.47798
z-box-viden-viden-146,Z-BOX,Vídeň,Vídeň,146,,16.03036,49.39115
z-box-krizanov-na-zahradkach-545,Z-BOX,Křižanov,Na Zahrádkách,545,,16.1003,49.38956
z-box-krizanov-benesovo-namesti-17,Z-BOX,Křižanov,Benešovo náměstí,17,,16.1109,49.38865
z-box-bory-bory-232,Z-BOX,Bory,Bory,232,,16.02445,49.42521
z-box-deblin-deblin-43,Z-BOX,Deblín,Deblín,43,,16.34695,49.32049
z-box-veverska-bityska-bocni-620,Z-BOX,Veverská Bítýška,Boční,620,,16.43527,49.277
z-box-chudcice-chudcice-220,Z-BOX,Chudčice,Chudčice,220,,16.45633,49.2872
z-box-rozdrojovice-rozdrojovice-sberny-dvur,Z-BOX,Rozdrojovice,Rozdrojovice,,,16.51155,49.25475
z-box-brno-komin-bely-pazoutove-742-1,Z-BOX,Brno,Komín,,,16.5533,49.22277
z-box-brno-komin-absolonova-642-26,Z-BOX,Brno,Komín,,,16.55725,49.21999
z-box-brno-komin-saracova-u-kruhoveho-objezdu,Z-BOX,Brno,Komín,,,16.56047,49.21787
z-box-brno-komin-rezacova-886-64,Z-BOX,Brno,Komín,,,16.55525,49.22635
z-box-brno-zabovresky-stranskeho-3033-28-billa,Z-BOX,Brno,Žabovřesky,,,16.56856,49.2126
z-box-brno-zabovresky-brafova-2117-29,Z-BOX,Brno,Žabovřesky,,,16.57353,49.20998
z-box-brno-zabovresky-makovskeho-nam-3-tocna-mhd,Z-BOX,Brno,Žabovřesky,,,16.57467,49.2182
z-box-brno-zabovresky-makovskeho-nam-2574-1-billa,Z-BOX,Brno,Žabovřesky,,,16.57634,49.21837
z-box-brno-zabovresky-veveri-2581-102,Z-BOX,Brno,Žabovřesky,,,16.58958,49.20997
z-box-brno-kralovo-pole-kounicova-505-46-listovy-koleje,Z-BOX,Brno,Královo Pole,,,16.59526,49.20859
z-box-brno-kralovo-pole-sumavska-416-15,Z-BOX,Brno,Královo Pole,,,16.59827,49.21207
z-box-brno-sever-cernopolni-214-naproti-fn,Z-BOX,Brno,Sever,,,16.61844,49.20363
z-box-brno-zabrdovice-cejl-875-66,Z-BOX,Brno,Zábrdovice,,,16.62654,49.1998
z-box-brno-zabrdovice-jugoslavska-713-5,Z-BOX,Brno,Zábrdovice,,,16.62444,49.20353
z-box-brno-zabrdovice-zabrdovicka-827-10,Z-BOX,Brno,Zábrdovice,,,16.63023,49.20192
z-box-brno-zabrdovice-vranovska-699-33,Z-BOX,Brno,Zábrdovice,,,16.62637,49.20645
z-box-brno-zidenice-bubenickova-4405-1,Z-BOX,Brno,Židenice,,,16.63702,49.20349
z-box-brno-zidenice-stara-osada-zastavka,Z-BOX,Brno,Židenice,,,16.64136,49.20179
z-box-brno-sever-zemedelska-1682-24,Z-BOX,Brno,Sever,,,16.61805,49.20997
z-box-brno-kralovo-pole-sportovni-559-bobycentrum,Z-BOX,Brno,Královo Pole,,,16.6077,49.21235
z-box-brno-zidenice-lazaretni-925-9,Z-BOX,Brno,Židenice,,,16.63575,49.20792
z-box-brno-husovice-novackova-1542-13,Z-BOX,Brno,Husovice,,,16.62971,49.20856
z-box-brno-vinohrady-blatnicka-4177-22,Z-BOX,Brno,Vinohrady,,,16.65869,49.20878
z-box-brno-vinohrady-zarosicka-20,Z-BOX,Brno,Vinohrady,,,16.6634,49.2084
z-box-brno-malomerice-svestkova-1,Z-BOX,Brno,Maloměřice,,,16.657,49.21445
z-box-brno-malomerice-karlova-7,Z-BOX,Brno,Maloměřice,,,16.64502,49.21318
z-box-ochoz-u-brna-ochoz-u-brna-394,Z-BOX,Ochoz u Brna,Ochoz u Brna,394,,16.72931,49.24828
z-box-ochoz-u-brna-ochoz-u-brna-17,Z-BOX,Ochoz u Brna,Ochoz u Brna,17,,16.7371,49.25402
z-box-vyskov-opatovice-38,Z-BOX,Vyškov,Opatovice,38,,16.95446,49.3022
z-box-bukovinka-bukovinka-126,Z-BOX,Bukovinka,Bukovinka,126,,16.80455,49.29343
pustimer-pustimer-35,Z-BOX,Pustiměř,Pustiměř,35,,17.02734,49.3229
z-box-zelena-hora-zelena-hora-32,Z-BOX,Zelená Hora,Zelená Hora,32,,17.01354,49.32903
z-box-drysice-drysice-120,Z-BOX,Drysice,Drysice,120,,17.05797,49.33423
z-box-drevnovice-drevnovice-25,Z-BOX,Dřevnovice,Dřevnovice,25,,17.14372,49.32864
z-box-nezamyslice-tjabinova-111,Z-BOX,Nezamyslice,Tjabinova,111,,17.17292,49.3256
z-box-zelec-u-vyskova-zelec-64,Z-BOX,Želeč u Vyškova,Želeč,64,,17.0969,49.34608
z-box-morice-morice-151,Z-BOX,Mořice,Mořice,151,,17.19685,49.33046
z-box-vicemerice-vicemerice-170,Z-BOX,Víceměřice,Víceměřice,170,,17.16504,49.34265
z-box-vrchoslavice-vrchoslavice-113,Z-BOX,Vrchoslavice,Vrchoslavice,113,,17.21774,49.3329
z-box-doloplazy-u-kojetina-doloplazy-146,Z-BOX,Doloplazy u Kojetína,Doloplazy,146,,17.16038,49.35116
z-box-nemcice-nad-hanou-okruzni-187,Z-BOX,Němčice nad Hanou,Okružní,187,,17.20648,49.34552
z-box-bezmerov-bezmerov-15,Z-BOX,Bezměrov,Bezměrov,15,,17.33247,49.3303
z-box-kojetin-nova-1260,Z-BOX,Kojetín,Nová,1260,,17.30515,49.34943
z-box-kojetin-kromerizska-118,Z-BOX,Kojetín,Kroměřížská,118,,17.30719,49.34922
z-box-hulin-eduarda-svetlika-384-hruska,Z-BOX,Hulín,Eduarda Světlíka,384,,17.47001,49.31317
z-box-hulin-zahlinicka-1216,Z-BOX,Hulín,Záhlinická,1216,,17.47259,49.31275
z-box-miskovice-miskovice-127,Z-BOX,Míškovice,Míškovice,127,,17.55329,49.27628
z-box-ludslavice-ludslavice-57,Z-BOX,Ludslavice,Ludslavice,57,,17.54088,49.29941
z-box-pravcice-pravcice-56,Z-BOX,Pravčice,Pravčice,56,,17.49455,49.32389
z-box-rackova-rackova-216,Z-BOX,Racková,Racková,216,,17.62541,49.28111
z-box-zeranovice-zeranovice-61,Z-BOX,Žeranovice,Žeranovice,61,,17.6025,49.29139
z-box-frystak-komenskeho-78,Z-BOX,Fryšták,Komenského,78,,17.68575,49.28631
z-box-frystak-holesovska-166-cerpaci-stanice,Z-BOX,Fryšták,Holešovská,166,,17.67426,49.29274
z-box-valasske-mezirici-stepanov-541-coop-jednota,Z-BOX,Valašské Meziříčí,Štěpánov,541,,17.98145,49.46421
z-box-baska-baska-183,Z-BOX,Baška,Baška,183,,18.3694,49.64432
z-box-vojkovice-u-frydku-mistku-vojkovice-153-cs-plav-oil,Z-BOX,Vojkovice u Frýdku-Místku,Vojkovice,153,,18.46013,49.6779
z-box-horni-tosanovice-horni-tosanovice-140-potraviny-jecminek,Z-BOX,Horní Tošanovice,Horní Tošanovice,140,,18.50634,49.69271
dobra-dobra-390-1,Z-BOX,Dobrá,Dobrá,390,,18.41895,49.67223
z-box-cesky-tesin-jablunkovska-1206,Z-BOX,Český Těšín,Jablunkovská,1206,,18.61993,49.73213
z-box-tranovice-tranovice-1-parkoviste,Z-BOX,Třanovice,Třanovice,1,,18.5296,49.71239
z-box-horni-domaslavice-horni-domaslavice-212,Z-BOX,Horní Domaslavice,Horní Domaslavice,212,,18.46477,49.69511
z-box-dolni-zandov-dolni-zandov-36-kostel-sv-michala,Z-BOX,Dolní Žandov,Dolní Žandov,36,,12.55165,50.01756
lazne-kynzvart-nam-republiky-382,Z-BOX,Lázně Kynžvart,náměstí Republiky,382,,12.62523,50.00881
ulice-ulice-101,Z-BOX,Úlice,Úlice,101,,13.1484,49.76082
z-box-chvalenice-chvalenice-159,Z-BOX,Chválenice,Chválenice,159,,13.47442,49.6447
z-box-breznice-u-pribrami-hlubynska-805,Z-BOX,Březnice u Příbrami,Hlubyňská,805,,13.94629,49.55873
z-box-breznice-u-pribrami-u-blatenky-odpocivadlo,Z-BOX,Březnice u Příbrami,U Blatenky,,,13.96666,49.55678
milevsko-blanicka-1651-1,Z-BOX,Milevsko,Blanická,1651,,14.3601,49.44083
z-box-milevsko-pisecke-predmesti-1393,Z-BOX,Milevsko,Písecké Předměstí,1393,,14.36359,49.44134
z-box-stadlec-stadlec-150,Z-BOX,Stádlec,Stádlec,150,,14.49401,49.38088
sepekov-sepekov-422,Z-BOX,Sepekov,Sepekov,422,,14.4178,49.42895
z-box-drazice-drazice-166,Z-BOX,Dražice,Dražice,166,,14.58816,49.42943
z-box-chotoviny-rude-armady-260,Z-BOX,Chotoviny,Rudé armády,260,,14.67603,49.47681
z-box-zeliv-zeliv-64,Z-BOX,Želiv,Želiv,64,,15.22555,49.53025
z-box-usobi-usobi-za-kulturnim-domem,Z-BOX,Úsobí,Úsobí,,,15.50068,49.51291
stoky-stoky-324,Z-BOX,Štoky,Štoky,324,,15.58941,49.50288
polna-mala-cihelna-1096,Z-BOX,Polná,Malá cihelna,1096,,15.69918,49.48728
z-box-polna-palackeho-1211,Z-BOX,Polná,Palackého,1211,,15.73129,49.48568
z-box-moravec-moravec-59,Z-BOX,Moravec,Moravec,59,,16.14277,49.44043
z-box-dolni-loucky-dolni-loucky-207,Z-BOX,Dolní Loučky,Dolní Loučky,207,,16.35448,49.36149
z-box-tisnov-za-mlynem-lidl,Z-BOX,Tišnov,Za Mlýnem,,,16.41793,49.34134
z-box-hradcany-hradcany-35,Z-BOX,Hradčany,Hradčany,35,,16.44302,49.32631
z-box-tisnov-karasova-378,Z-BOX,Tišnov,Karasova,378,,16.42206,49.34284
z-box-tisnov-hradcanska-905-eurobit-cs,Z-BOX,Tišnov,Hradčanská,905,,16.43853,49.33187
z-box-tisnov-horova-958,Z-BOX,Tišnov,Horova,958,,16.43252,49.34142
cebin-cebin-342,Z-BOX,Čebín,Čebín,342,,16.47296,49.31601
tisnov-dvorakova-314,Z-BOX,Tišnov,Dvořákova,314,,16.42939,49.34819
z-box-brno-kralovo-pole-kolejni-2905-2-vut-brno,Z-BOX,Brno,Královo Pole,,,16.57065,49.23138
z-box-brno-kralovo-pole-technicka-2896-2-vut-fsi,Z-BOX,Brno,Královo Pole,,,16.57696,49.22505
brno-podnikatelska-2902,Z-BOX,Brno,Medlánky,,,16.57688,49.22766
z-box-brno-kralovo-pole-purkynova-2640-93-purkynovy-koleje,Z-BOX,Brno,Královo Pole,,,16.58288,49.22467
brno-rencova-1669-19,Z-BOX,Brno,Řečkovice,,,16.57369,49.24803
z-box-brno-reckovice-vitaskova-6,Z-BOX,Brno,Řečkovice,,,16.5755,49.24617
z-box-brno-reckovice-rencova-1945-26-food-mark,Z-BOX,Brno,Řečkovice Renčova,1945,26,16.5755,49.24758
z-box-brno-kralovo-pole-srbska-46,Z-BOX,Brno,Královo Pole,,,16.58716,49.22833
brno-t-novakove-936-2,Z-BOX,Brno,Řečkovice,,,16.57879,49.24635
z-box-brno-kralovo-pole-manesova-2524-12-koleje-manesova,Z-BOX,Brno,Královo Pole,,,16.58767,49.23187
z-box-brno-kralovo-pole-dobrovskeho-2199-23-poliklinika,Z-BOX,Brno,Královo Pole,,,16.59293,49.21941
z-box-brno-reckovice-palackeho-tr-186,Z-BOX,Brno,Řečkovice,,,16.58674,49.23678
z-box-brno-kralovo-pole-palackeho-tr-2849-148,Z-BOX,Brno,Královo Pole,,,16.59137,49.22976
z-box-brno-reckovice-t-novakove-1148-62,Z-BOX,Brno,Řečkovice,,,16.5775,49.24982
z-box-brno-kralovo-pole-kollarova-vut-brno,Z-BOX,Brno,Královo Pole,,,16.5953,49.22597
z-box-brno-reckovice-zitna-19,Z-BOX,Brno,Řečkovice,,,16.58743,49.23912
brno-t-novakove-1745-109a,Z-BOX,Brno,Řečkovice,,,16.57622,49.25216
z-box-brno-kralovo-pole-podebradova-256-72,Z-BOX,Brno,Královo Pole,,,16.59977,49.21807
z-box-brno-reckovice-merickova-1487,Z-BOX,Brno,Řečkovice,,,16.58409,49.24503
brno-u-cerveneho-mlyna-64-1,Z-BOX,Brno,Královo Pole,,,16.6015,49.21575
z-box-brno-kralovo-pole-chaloupkova-3133-5-abc-parking,Z-BOX,Brno,Královo Pole,,,16.59912,49.22376
z-box-brno-ponava-sportovni-594-21,Z-BOX,Brno,Ponava,,,16.60419,49.21533
z-box-brno-ponava-cimburkova-593-4-nc-kralovo-pole,Z-BOX,Brno,Ponava,,,16.60796,49.21702
z-box-brno-cerna-pole-bieblova-1755-25-trika-24,Z-BOX,Brno,Černá Pole,,,16.61636,49.21582
z-box-brno-sadova-kumpostova-280-1,Z-BOX,Brno,Sadová,,,16.60657,49.22959
z-box-brno-cerna-pole-merhautova-1070,Z-BOX,Brno,Černá Pole,,,16.62827,49.21696
z-box-brno-husovice-kohoutova-1239-7,Z-BOX,Brno,Husovice,,,16.63078,49.21653
z-box-brno-lesna-okruzni-732-5-parkoviste,Z-BOX,Brno,Lesná,,,16.62623,49.2221
z-box-brno-lesna-slavickova-827,Z-BOX,Brno,Lesná,,,16.62175,49.2258
z-box-brno-malomerice-dolnopolni-894,Z-BOX,Brno,Maloměřice,,,16.64282,49.21567
brno-franzova-109,Z-BOX,Brno,Maloměřice,,,16.64278,49.22235
z-box-brno-sever-loosova-1-c-autokelly,Z-BOX,Brno,Sever,,,16.62042,49.23194
z-box-brno-lesna-loosova-262,Z-BOX,Brno,Lesná,,,16.6182,49.23222
z-box-brno-obrany-frycajova-540-139-zabka,Z-BOX,Brno,Obřany,,,16.64396,49.23589
z-box-bilovice-nad-svitavou-s-k-neumanna-parkoviste,"Z-BOX Bílovice nad Svitavou, S. K. Neumanna(parkoviště)",Bílovice nad Svitavou,S. K. Neumanna,,,16.66608,49.24535
brno-okruzni-834-29a,Z-BOX,Brno,Lesná,,,16.62239,49.23483
z-box-ricmanice-masarykovo-namesti-25,Z-BOX,Řícmanice,Masarykovo náměstí,25,,16.69353,49.25742
bilovice-nad-svitavou-sebelova-750,Z-BOX,Bílovice nad Svitavou,Šebelova,750,,16.66857,49.25095
z-box-kanice-kanice-166,Z-BOX,Kanice,Kanice,166,,16.71435,49.26393
z-box-brezina-brezina-24,Z-BOX,Březina,Březina,24,,16.75788,49.28251
z-box-bukovina-bukovina-53,Z-BOX,Bukovina,Bukovina,53,,16.77012,49.29657
z-box-krtiny-krtiny-221,Z-BOX,Křtiny,Křtiny,221,,16.74386,49.298
z-box-brodek-u-prostejova-cisarska-68,Z-BOX,Brodek u Prostějova,Císařská,68,,17.08988,49.37006
z-box-dobromilice-dobromilice-307,Z-BOX,Dobromilice,Dobromilice,307,,17.13995,49.35707
z-box-pivin-pivin-238,Z-BOX,Pivín,Pivín,238,,17.18173,49.38475
z-box-vranovice-kelcice-kelcice-31,Z-BOX,Vranovice-Kelčice,Kelčice,31,,17.11181,49.40041
z-box-chropyne-miru-800,Z-BOX,Chropyně,Míru,800,,17.36344,49.35781
z-box-polkovice-polkovice-15,Z-BOX,Polkovice,Polkovice,15,,17.25957,49.38956
z-box-chropyne-j-fucika-672,Z-BOX,Chropyně,J. Fučíka,672,,17.36349,49.36535
z-box-brest-brest-87,Z-BOX,Břest,Břest,87,,17.44237,49.35039
z-box-zarici-zarici-85,Z-BOX,Záříčí,Zaříčí,85,,17.35266,49.38193
z-box-holesov-kolicin-93,Z-BOX,Holešov,Količín,93,,17.52889,49.33253
z-box-zalkovice-zalkovice-53,Z-BOX,Žalkovice,Žalkovice,53,,17.43653,49.37128
z-box-rymice-rymice-39,Z-BOX,Rymice,Rymice,39,,17.52779,49.34045
z-box-holesov-palackeho-520-tesco,Z-BOX,Holešov,Palackého,520,,17.55419,49.32597
z-box-holesov-tovarni-511,Z-BOX,Holešov,Tovární,511,,17.57385,49.32801
z-box-prilepy-prilepy-150,Z-BOX,Přílepy,Přílepy,150,,17.61608,49.31974
holesov-masarykova-1612,Z-BOX,Holešov,Masarykova,1612,,17.58625,49.32856
z-box-holesov-palackeho-522,Z-BOX,Holešov,Palackého,522,,17.57613,49.33093
z-box-holesov-zopy-60,Z-BOX,Holešov,Žopy,60,,17.60636,49.33338
z-box-valasske-mezirici-kalalova-1068-coop-jednota,Z-BOX,Valašské Meziříčí,Kálalová,1068,,17.97624,49.46413
z-box-valasske-mezirici-kralova-1256,Z-BOX,Valašské Meziříčí,Králova,1256,,17.97117,49.46921
z-box-valasske-mezirici-roznovska-916,Z-BOX,Valašské Meziříčí,Rožnovská,916,,17.98299,49.4773
z-box-valasske-mezirici-zasovska-461,Z-BOX,Valašské Meziříčí,Zašovská,461,,17.98033,49.47624
z-box-valasske-mezirici-sverakova-37,Z-BOX,Valašské Meziříčí,Svěrákova,37,,17.97014,49.47458
z-box-verovice-verovice-670,Z-BOX,Veřovice,Veřovice,670,,18.11596,49.53984
z-box-palkovice-palkovice-322,Z-BOX,Palkovice,Palkovice,322,,18.31779,49.63737
dobra-dobra-156,Z-BOX,Dobrá,Dobrá,156,,18.40382,49.67609
cesky-tesin-polni-1855-52,Z-BOX,Český Těšín,Polní,1855,52,18.61313,49.735
z-box-cesky-tesin-jablunkovska-2041,Z-BOX,Český Těšín,Jablunkovská,2041,,18.62036,49.73865
z-box-cesky-tesin-havlickova-210,Z-BOX,Český Těšín,Havlíčkova,210,,18.62451,49.74373
z-box-cesky-tesin-jablunkovska-1960-10-a,Z-BOX,Český Těšín,Jablunkovská 1960/10a,,,18.62039,49.74341
z-box-cesky-tesin-odboje-1913-10-a,Z-BOX,Český Těšín,Odboje 1913/10a,,,18.62384,49.74619
z-box-cesky-tesin-stefanikova-877-3,Z-BOX,Český Těšín,Štefanikova,877,3,18.62652,49.74754
z-box-cesky-tesin-brandyska-539-19,Z-BOX,Český Těšín,Brandýska,539,19,18.61701,49.74799
z-box-cheb-blanicka-90-4-haje,Z-BOX,Cheb,Blanická,90,4,12.37211,50.0623
z-box-cheb-mateje-kopeckeho-1219-2,Z-BOX,Cheb,Matěje Kopeckého,1219,2,12.37117,50.06532
z-box-cheb-jungmannova-1256-spaleniste,Z-BOX,Cheb,Jungmannova,1256,,12.36521,50.06782
z-box-cheb-dragounska-2529-6,Z-BOX,Cheb,Dragounská,2529,6,12.36814,50.07166
z-box-cheb-riegerova-2386-56,Z-BOX,Cheb,Riegerova,2386,56,12.37889,50.0703
z-box-cheb-pratelstvi-2006-2,Z-BOX,Cheb,Přátelství,2006,2,12.35596,50.07393
z-box-cheb-americka-24-skalka,Z-BOX,Cheb,Americká,24,,12.35884,50.07449
z-box-cheb-evropska-175-32-baumax,Z-BOX,Cheb,Evropská,175,32,12.37424,50.07378
z-box-konstantinovy-lazne-plzenska-202,Z-BOX,Konstantinovy Lázně,Plzeňská,202,,12.97478,49.88022
z-box-line-v-zahradkach-455-sulkov,Z-BOX,Líně,V Zahrádkách,455,,13.27716,49.70363
z-box-tlucna-v-rybnickach-526,Z-BOX,Tlučná,V Rybníčkách,526,,13.22949,49.72356
z-box-tlucna-na-campuli-824,Z-BOX,Tlučná,Na Čampuli,824,,13.24259,49.71983
z-box-tlucna-hlavni-572,Z-BOX,Tlučná,Hlavní,572,,13.23684,49.72489
z-box-plzen-k-sinoru-62-51,Z-BOX,Plzeň,K Sinoru,62,51,13.32164,49.69179
z-box-stenovice-cizicka-bus-zastavka,Z-BOX,Štěnovice,Čižická,,,13.40074,49.67056
z-box-zakava-zakava-76,Z-BOX,Žákava,Žákava,76,,13.53026,49.62973
z-box-nezvestice-nezvestice-333,Z-BOX,Nezvěstice,Nezvěstice,333,,13.52122,49.64001
rozmital-pod-tremsinem-nadrazni-831,Z-BOX,Rožmitál pod Třemšínem,Nádražní,831,,13.87367,49.60159
z-box-rozmital-pod-tremsinem-sladkovskeho-42-penny,Z-BOX,Rožmitál pod Třemšínem,Sladkovského,42,,13.86509,49.60318
milevsko-dukelska-197-1,Z-BOX,Milevsko,Dukelská,197,,14.37223,49.44984
z-box-borotin-borotin-78,Z-BOX,Borotín,Borotín,78,,14.61419,49.50449
z-box-mlada-vozice-zahradni-337,Z-BOX,Mladá Vožice,Zahradní,337,,14.80816,49.5272
z-box-lukavec-u-pacova-nam-sv-vaclava-105,Z-BOX,Lukavec u Pacova,náměstí Sv. Václava,105,,14.99116,49.5656
z-box-kosetice-kosetice-203,Z-BOX,Košetice,Košetice,203,,15.11295,49.55905
z-box-humpolec-masarykova-922,Z-BOX,Humpolec,Masarykova,922,,15.35657,49.53909
z-box-humpolec-na-kasarnach-1632,Z-BOX,Humpolec,Na Kasárnách,1632,,15.35379,49.54294
z-box-humpolec-nerudova-1629,Z-BOX,Humpolec,Nerudova,1629,,15.35227,49.54506
z-box-humpolec-nerudova-1848,Z-BOX,Humpolec,Nerudova,1848,,15.35091,49.5465
z-box-humpolec-luzicka-1536,Z-BOX,Humpolec,Lužická,1536,,15.35685,49.54573
z-box-heralec-heralec-6,Z-BOX,Herálec,Herálec,6,,15.45578,49.53152
z-box-strazek-strazek-13,Z-BOX,Strážek,Strážek,13,,16.19232,49.4415
z-box-bobrova-bobrova-186,Z-BOX,Bobrová,Bobrová,186,,16.11534,49.47944
z-box-stepanovice-u-tisnova-stepanovice-30,Z-BOX,Štěpánovice u Tišnova,Štěpánovice,30,,16.38812,49.37276
z-box-tisnov-drinova-1683,Z-BOX,Tišnov,Dřínová,1683,,16.42507,49.35453
z-box-tisnov-dlouha-1981,Z-BOX,Tišnov,Dlouhá,1981,,16.4341,49.351
z-box-lomnicka-lomnicka-103,Z-BOX,Lomnička,Lomnička,103,,16.42971,49.36793
z-box-zelezne-zelezne-79,Z-BOX,Železné,Železné,79,,16.44957,49.35935
z-box-drasov-drasov-32,Z-BOX,Drásov,Drásov,32,,16.47863,49.33211
z-box-drasov-drasov-37,Z-BOX,Drásov,Drásov,37,,16.48009,49.33748
malhostovice-malhostovice-179,Z-BOX,Malhostovice,Malhostovice,179,,16.49783,49.33123
z-box-malhostovice-malhostovice-75,Z-BOX,Malhostovice,Malhostovice,75,,16.50233,49.33364
z-box-kurim-tyrsova-2048-43-oc-zahradky,Z-BOX,Kuřim,Tyršova,2048,43,16.54778,49.29725
z-box-ceska-ceska-1,Z-BOX,Česká,Česká,1,,16.56624,49.28285
z-box-brno-ivanovice-reckovicka-3-555-bauhaus,Z-BOX,Brno,Ivanovice,,,16.57378,49.26164
z-box-brno-ivanovice-hradecka-408-40-globus-spodni-vstup,Z-BOX,Brno,Ivanovice,,,16.57931,49.2609
z-box-brno-reckovice-kolarikova-1497-1,Z-BOX,Brno,Řečkovice,,,16.58217,49.24726
brno-marie-huebnerove-1705,Z-BOX,Brno,Řečkovice,,,16.58285,49.24899
z-box-brno-reckovice-karnikova-1532-maso-profit,Z-BOX,Brno,Řečkovice,,,16.58273,49.25314
z-box-lelekovice-hlavni-21,Z-BOX,Lelekovice,Hlavní,21,,16.57533,49.28979
z-box-brno-jehnice-havlaskova-parkoviste-naproti-skole,Z-BOX,Brno,Jehnice,,,16.5962,49.26956
z-box-adamov-opletalova-401,Z-BOX,Adamov,Opletalova,401,,16.6642,49.29115
z-box-adamov-pod-horkou-325-5,Z-BOX,Adamov,Pod Horkou,325,5,16.65416,49.30193
z-box-adamov-nadrazni-455,Z-BOX,Adamov,Nádražní,455,,16.64993,49.30139
z-box-rudice-dedinska-250,Z-BOX,Rudice,Dědinská,250,,16.72509,49.3372
z-box-jedovnice-havlickovo-namesti-572,Z-BOX,Jedovnice,Havlíčkovo náměstí,572,,16.75262,49.342
z-box-senetarov-senetarov-102,Z-BOX,Senetářov,Senetářov,102,,16.80748,49.3507
z-box-kotvrdovice-kotvrdovice-25,Z-BOX,Kotvrdovice,Kotvrdovice,25,,16.78104,49.3572
z-box-krasensko-krasensko-158,Z-BOX,Krásensko,Krásensko,158,,16.82924,49.36491
krasova-krasova-78,Z-BOX,Krasová,Krasová,78,,16.76815,49.36173
